cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_ME_hit
chr2_2143391,ambiguous,chr2,2143391,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143400,ambiguous,chr2,2143400,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143487,ambiguous,chr2,2143487,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143540,ambiguous,chr2,2143540,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143792,constitutive,chr2,2143792,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143798,constitutive,chr2,2143798,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143911,constitutive,chr2,2143911,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143919,constitutive,chr2,2143919,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143922,constitutive,chr2,2143922,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143946,constitutive,chr2,2143946,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2143981,constitutive,chr2,2143981,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144029,constitutive,chr2,2144029,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144154,constitutive,chr2,2144154,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144289,ambiguous,chr2,2144289,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144341,constitutive,chr2,2144341,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144354,ambiguous,chr2,2144354,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144582,ambiguous,chr2,2144582,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144678,ambiguous,chr2,2144678,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144832,ambiguous,chr2,2144832,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2144841,ambiguous,chr2,2144841,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145054,ambiguous,chr2,2145054,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145108,ambiguous,chr2,2145108,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145136,ambiguous,chr2,2145136,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145217,ambiguous,chr2,2145217,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145235,ambiguous,chr2,2145235,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145281,ambiguous,chr2,2145281,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145301,ambiguous,chr2,2145301,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145343,constitutive,chr2,2145343,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145356,ambiguous,chr2,2145356,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145359,constitutive,chr2,2145359,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145971,ambiguous,chr2,2145971,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2145991,ambiguous,chr2,2145991,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146337,ambiguous,chr2,2146337,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146346,ambiguous,chr2,2146346,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146387,ambiguous,chr2,2146387,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146405,ambiguous,chr2,2146405,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146456,ambiguous,chr2,2146456,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146544,ambiguous,chr2,2146544,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146620,ambiguous,chr2,2146620,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2146748,ambiguous,chr2,2146748,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147377,ambiguous,chr2,2147377,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147407,ambiguous,chr2,2147407,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147450,ambiguous,chr2,2147450,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147473,ambiguous,chr2,2147473,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147488,ambiguous,chr2,2147488,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147528,ambiguous,chr2,2147528,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147602,ambiguous,chr2,2147602,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147645,ambiguous,chr2,2147645,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147652,ambiguous,chr2,2147652,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147659,ambiguous,chr2,2147659,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147685,ambiguous,chr2,2147685,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147711,ambiguous,chr2,2147711,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147757,ambiguous,chr2,2147757,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147766,ambiguous,chr2,2147766,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147797,ambiguous,chr2,2147797,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147814,ambiguous,chr2,2147814,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147823,ambiguous,chr2,2147823,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2147865,ambiguous,chr2,2147865,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148023,ambiguous,chr2,2148023,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148031,ambiguous,chr2,2148031,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148264,ambiguous,chr2,2148264,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148285,constitutive,chr2,2148285,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148371,ambiguous,chr2,2148371,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148417,ambiguous,chr2,2148417,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148632,ambiguous,chr2,2148632,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148652,ambiguous,chr2,2148652,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148678,ambiguous,chr2,2148678,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2148838,ambiguous,chr2,2148838,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2149014,ambiguous,chr2,2149014,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2149278,ambiguous,chr2,2149278,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2149463,ambiguous,chr2,2149463,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2149690,constitutive,chr2,2149690,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2149732,ambiguous,chr2,2149732,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150041,ambiguous,chr2,2150041,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150085,ambiguous,chr2,2150085,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150153,ambiguous,chr2,2150153,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150187,ambiguous,chr2,2150187,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150218,ambiguous,chr2,2150218,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2150732,ambiguous,chr2,2150732,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2151160,ambiguous,chr2,2151160,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2151633,ambiguous,chr2,2151633,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2151777,constitutive,chr2,2151777,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2151898,ambiguous,chr2,2151898,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2151980,constitutive,chr2,2151980,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152004,constitutive,chr2,2152004,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152012,constitutive,chr2,2152012,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152133,constitutive,chr2,2152133,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152180,constitutive,chr2,2152180,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152192,constitutive,chr2,2152192,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152225,ambiguous,chr2,2152225,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152249,constitutive,chr2,2152249,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152257,ambiguous,chr2,2152257,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152298,constitutive,chr2,2152298,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152455,ambiguous,chr2,2152455,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152475,constitutive,chr2,2152475,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152517,ambiguous,chr2,2152517,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152544,ambiguous,chr2,2152544,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152559,ambiguous,chr2,2152559,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152632,constitutive,chr2,2152632,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152637,ambiguous,chr2,2152637,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152652,ambiguous,chr2,2152652,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152766,ambiguous,chr2,2152766,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2152921,constitutive,chr2,2152921,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153249,ambiguous,chr2,2153249,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153469,ambiguous,chr2,2153469,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153596,ambiguous,chr2,2153596,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153802,ambiguous,chr2,2153802,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153818,constitutive,chr2,2153818,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153877,ambiguous,chr2,2153877,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153889,constitutive,chr2,2153889,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153898,constitutive,chr2,2153898,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2153950,constitutive,chr2,2153950,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154012,ambiguous,chr2,2154012,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154033,ambiguous,chr2,2154033,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154094,constitutive,chr2,2154094,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154098,ambiguous,chr2,2154098,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154122,constitutive,chr2,2154122,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154135,constitutive,chr2,2154135,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154185,ambiguous,chr2,2154185,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154337,ambiguous,chr2,2154337,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154593,constitutive,chr2,2154593,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154780,ambiguous,chr2,2154780,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2154848,constitutive,chr2,2154848,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155019,ambiguous,chr2,2155019,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155081,ambiguous,chr2,2155081,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155318,ambiguous,chr2,2155318,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155520,ambiguous,chr2,2155520,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155726,ambiguous,chr2,2155726,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155741,ambiguous,chr2,2155741,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155807,ambiguous,chr2,2155807,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2155924,ambiguous,chr2,2155924,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156031,ambiguous,chr2,2156031,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156184,ambiguous,chr2,2156184,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156418,ambiguous,chr2,2156418,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156439,ambiguous,chr2,2156439,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156627,constitutive,chr2,2156627,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156658,constitutive,chr2,2156658,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156664,constitutive,chr2,2156664,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156741,ambiguous,chr2,2156741,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156823,constitutive,chr2,2156823,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156860,constitutive,chr2,2156860,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156871,ambiguous,chr2,2156871,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2156967,ambiguous,chr2,2156967,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2157002,ambiguous,chr2,2157002,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2157043,constitutive,chr2,2157043,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2157077,constitutive,chr2,2157077,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2157651,ambiguous,chr2,2157651,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158342,ambiguous,chr2,2158342,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158423,ambiguous,chr2,2158423,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158458,ambiguous,chr2,2158458,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158471,ambiguous,chr2,2158471,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158650,ambiguous,chr2,2158650,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158662,ambiguous,chr2,2158662,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158804,ambiguous,chr2,2158804,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158816,ambiguous,chr2,2158816,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158830,ambiguous,chr2,2158830,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158918,ambiguous,chr2,2158918,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158931,constitutive,chr2,2158931,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2158974,ambiguous,chr2,2158974,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159086,ambiguous,chr2,2159086,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159109,ambiguous,chr2,2159109,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159114,ambiguous,chr2,2159114,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159175,ambiguous,chr2,2159175,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159183,ambiguous,chr2,2159183,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159313,constitutive,chr2,2159313,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159338,ambiguous,chr2,2159338,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159373,ambiguous,chr2,2159373,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159420,ambiguous,chr2,2159420,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159438,ambiguous,chr2,2159438,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159483,ambiguous,chr2,2159483,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159511,ME,chr2,2159511,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159526,constitutive,chr2,2159526,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159536,constitutive,chr2,2159536,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159538,constitutive,chr2,2159538,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159592,constitutive,chr2,2159592,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159607,constitutive,chr2,2159607,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159633,constitutive,chr2,2159633,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159641,constitutive,chr2,2159641,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159728,ambiguous,chr2,2159728,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159737,ambiguous,chr2,2159737,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159963,constitutive,chr2,2159963,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2159984,constitutive,chr2,2159984,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160011,constitutive,chr2,2160011,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160045,ambiguous,chr2,2160045,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160101,ambiguous,chr2,2160101,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160136,ambiguous,chr2,2160136,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160179,ambiguous,chr2,2160179,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160205,ambiguous,chr2,2160205,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160577,constitutive,chr2,2160577,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160632,ambiguous,chr2,2160632,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2160987,constitutive,chr2,2160987,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161032,ambiguous,chr2,2161032,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161091,constitutive,chr2,2161091,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161112,constitutive,chr2,2161112,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161137,constitutive,chr2,2161137,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161161,constitutive,chr2,2161161,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161430,constitutive,chr2,2161430,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161440,constitutive,chr2,2161440,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161454,constitutive,chr2,2161454,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161680,constitutive,chr2,2161680,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161708,constitutive,chr2,2161708,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161868,ambiguous,chr2,2161868,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161913,ambiguous,chr2,2161913,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161924,constitutive,chr2,2161924,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161931,ambiguous,chr2,2161931,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2161978,ambiguous,chr2,2161978,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162000,ambiguous,chr2,2162000,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162006,constitutive,chr2,2162006,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162021,constitutive,chr2,2162021,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162173,ambiguous,chr2,2162173,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162210,ambiguous,chr2,2162210,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162252,constitutive,chr2,2162252,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162301,ambiguous,chr2,2162301,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162360,constitutive,chr2,2162360,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162383,constitutive,chr2,2162383,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162385,constitutive,chr2,2162385,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162405,ambiguous,chr2,2162405,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162428,ambiguous,chr2,2162428,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162615,constitutive,chr2,2162615,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162624,ambiguous,chr2,2162624,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162665,constitutive,chr2,2162665,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162810,ambiguous,chr2,2162810,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162833,constitutive,chr2,2162833,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162836,constitutive,chr2,2162836,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162891,ambiguous,chr2,2162891,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2162937,ambiguous,chr2,2162937,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163169,ambiguous,chr2,2163169,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163240,ambiguous,chr2,2163240,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163247,ambiguous,chr2,2163247,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163447,ambiguous,chr2,2163447,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163451,constitutive,chr2,2163451,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163491,constitutive,chr2,2163491,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163496,constitutive,chr2,2163496,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163521,constitutive,chr2,2163521,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163587,constitutive,chr2,2163587,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163594,constitutive,chr2,2163594,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163600,constitutive,chr2,2163600,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163604,constitutive,chr2,2163604,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163624,ambiguous,chr2,2163624,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163663,ambiguous,chr2,2163663,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163680,ambiguous,chr2,2163680,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163694,ambiguous,chr2,2163694,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2163787,ambiguous,chr2,2163787,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164094,ambiguous,chr2,2164094,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164195,ambiguous,chr2,2164195,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164428,ambiguous,chr2,2164428,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164445,ambiguous,chr2,2164445,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164489,ambiguous,chr2,2164489,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164498,ambiguous,chr2,2164498,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164700,ambiguous,chr2,2164700,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164730,ambiguous,chr2,2164730,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164745,ambiguous,chr2,2164745,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164775,ambiguous,chr2,2164775,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164778,constitutive,chr2,2164778,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2164989,constitutive,chr2,2164989,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165079,ambiguous,chr2,2165079,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165114,ambiguous,chr2,2165114,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165267,ambiguous,chr2,2165267,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165307,ambiguous,chr2,2165307,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165353,ambiguous,chr2,2165353,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165490,ambiguous,chr2,2165490,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2165693,ambiguous,chr2,2165693,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166075,ambiguous,chr2,2166075,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166094,ambiguous,chr2,2166094,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166230,ambiguous,chr2,2166230,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166522,ambiguous,chr2,2166522,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166656,ambiguous,chr2,2166656,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166864,constitutive,chr2,2166864,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2166950,ambiguous,chr2,2166950,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167037,ambiguous,chr2,2167037,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167043,ambiguous,chr2,2167043,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167055,ambiguous,chr2,2167055,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167134,ambiguous,chr2,2167134,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167139,ambiguous,chr2,2167139,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167190,ambiguous,chr2,2167190,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167309,constitutive,chr2,2167309,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167345,ambiguous,chr2,2167345,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167472,ambiguous,chr2,2167472,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167722,constitutive,chr2,2167722,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2167927,ambiguous,chr2,2167927,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168112,ambiguous,chr2,2168112,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168174,ambiguous,chr2,2168174,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168250,ambiguous,chr2,2168250,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168302,ambiguous,chr2,2168302,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168339,ambiguous,chr2,2168339,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168527,ambiguous,chr2,2168527,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168720,constitutive,chr2,2168720,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168753,ambiguous,chr2,2168753,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2168864,ambiguous,chr2,2168864,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169477,ambiguous,chr2,2169477,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169511,ambiguous,chr2,2169511,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169517,constitutive,chr2,2169517,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169550,constitutive,chr2,2169550,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169579,constitutive,chr2,2169579,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169586,ambiguous,chr2,2169586,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169696,ambiguous,chr2,2169696,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169717,ambiguous,chr2,2169717,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169749,ambiguous,chr2,2169749,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169766,ambiguous,chr2,2169766,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169823,ambiguous,chr2,2169823,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169825,ambiguous,chr2,2169825,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169859,ambiguous,chr2,2169859,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2169957,ambiguous,chr2,2169957,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2170098,ambiguous,chr2,2170098,MYT1L,1789113,2331664,TRUE,FALSE
chr2_2170104,ambiguous,chr2,2170104,MYT1L,1789113,2331664,TRUE,FALSE
