cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr13_25954459,chr13,25954459,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25954477,chr13,25954477,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25954628,chr13,25954628,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25954926,chr13,25954926,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955004,chr13,25955004,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955476,chr13,25955476,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955668,chr13,25955668,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955756,chr13,25955756,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955893,chr13,25955893,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955905,chr13,25955905,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25955973,chr13,25955973,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25956118,chr13,25956118,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25956246,chr13,25956246,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25956504,chr13,25956504,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25956567,chr13,25956567,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25957327,chr13,25957327,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25957500,chr13,25957500,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25957576,chr13,25957576,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25957648,chr13,25957648,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25958235,chr13,25958235,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25958342,chr13,25958342,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25958422,chr13,25958422,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25958451,chr13,25958451,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25958574,chr13,25958574,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959337,chr13,25959337,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959403,chr13,25959403,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959472,chr13,25959472,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959535,chr13,25959535,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959681,chr13,25959681,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25959738,chr13,25959738,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960166,chr13,25960166,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960191,chr13,25960191,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960225,chr13,25960225,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960249,chr13,25960249,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960276,chr13,25960276,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960543,chr13,25960543,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960632,chr13,25960632,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960940,chr13,25960940,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25960975,chr13,25960975,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961006,chr13,25961006,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961016,chr13,25961016,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961149,chr13,25961149,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961180,chr13,25961180,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961237,chr13,25961237,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961312,chr13,25961312,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961356,chr13,25961356,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961417,chr13,25961417,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961470,chr13,25961470,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961595,chr13,25961595,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961663,chr13,25961663,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961682,chr13,25961682,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961765,chr13,25961765,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961892,chr13,25961892,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961942,chr13,25961942,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25961978,chr13,25961978,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962217,chr13,25962217,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962499,chr13,25962499,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962592,chr13,25962592,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962644,chr13,25962644,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962650,chr13,25962650,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962758,chr13,25962758,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25962844,chr13,25962844,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963121,chr13,25963121,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963133,chr13,25963133,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963161,chr13,25963161,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963222,chr13,25963222,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963254,chr13,25963254,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963262,chr13,25963262,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963308,chr13,25963308,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963348,chr13,25963348,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963372,chr13,25963372,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963388,chr13,25963388,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25963792,chr13,25963792,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964004,chr13,25964004,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964026,chr13,25964026,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964054,chr13,25964054,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964077,chr13,25964077,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964100,chr13,25964100,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964122,chr13,25964122,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964270,chr13,25964270,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964381,chr13,25964381,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964420,chr13,25964420,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964450,chr13,25964450,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964554,chr13,25964554,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964609,chr13,25964609,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964656,chr13,25964656,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964761,chr13,25964761,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964786,chr13,25964786,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964925,chr13,25964925,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964934,chr13,25964934,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25964968,chr13,25964968,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965027,chr13,25965027,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965107,chr13,25965107,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965113,chr13,25965113,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965287,chr13,25965287,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965441,chr13,25965441,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965594,chr13,25965594,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965793,chr13,25965793,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25965933,chr13,25965933,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966207,chr13,25966207,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966301,chr13,25966301,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966308,chr13,25966308,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966451,chr13,25966451,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966661,chr13,25966661,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25966684,chr13,25966684,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967031,chr13,25967031,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967044,chr13,25967044,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967128,chr13,25967128,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967146,chr13,25967146,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967392,chr13,25967392,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967400,chr13,25967400,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967515,chr13,25967515,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967617,chr13,25967617,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25967954,chr13,25967954,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968029,chr13,25968029,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968083,chr13,25968083,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968112,chr13,25968112,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968277,chr13,25968277,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968314,chr13,25968314,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968318,chr13,25968318,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968325,chr13,25968325,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968335,chr13,25968335,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968367,chr13,25968367,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968398,chr13,25968398,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968457,chr13,25968457,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968464,chr13,25968464,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968507,chr13,25968507,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968549,chr13,25968549,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968636,chr13,25968636,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968652,chr13,25968652,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968660,chr13,25968660,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968691,chr13,25968691,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968701,chr13,25968701,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968722,chr13,25968722,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968773,chr13,25968773,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25968935,chr13,25968935,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969186,chr13,25969186,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969213,chr13,25969213,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969864,chr13,25969864,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969887,chr13,25969887,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969889,chr13,25969889,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25969975,chr13,25969975,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970096,chr13,25970096,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970262,chr13,25970262,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970539,chr13,25970539,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970566,chr13,25970566,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970659,chr13,25970659,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970675,chr13,25970675,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970756,chr13,25970756,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970782,chr13,25970782,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970925,chr13,25970925,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25970936,chr13,25970936,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971025,chr13,25971025,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971031,chr13,25971031,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971033,chr13,25971033,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971045,chr13,25971045,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971065,chr13,25971065,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971155,chr13,25971155,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971253,chr13,25971253,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971547,chr13,25971547,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971627,chr13,25971627,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971678,chr13,25971678,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971685,chr13,25971685,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25971727,chr13,25971727,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25972505,chr13,25972505,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25972541,chr13,25972541,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25972624,chr13,25972624,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25972629,chr13,25972629,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25972657,chr13,25972657,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973115,chr13,25973115,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973190,chr13,25973190,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973245,chr13,25973245,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973253,chr13,25973253,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973263,chr13,25973263,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973290,chr13,25973290,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973305,chr13,25973305,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973319,chr13,25973319,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973330,chr13,25973330,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973369,chr13,25973369,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973463,chr13,25973463,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973546,chr13,25973546,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973569,chr13,25973569,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973600,chr13,25973600,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973658,chr13,25973658,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973754,chr13,25973754,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973797,chr13,25973797,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973816,chr13,25973816,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973832,chr13,25973832,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25973853,chr13,25973853,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974090,chr13,25974090,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974100,chr13,25974100,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974103,chr13,25974103,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974197,chr13,25974197,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974259,chr13,25974259,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974358,chr13,25974358,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974368,chr13,25974368,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974371,chr13,25974371,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974444,chr13,25974444,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974452,chr13,25974452,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974611,chr13,25974611,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974654,chr13,25974654,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974663,chr13,25974663,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974701,chr13,25974701,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974719,chr13,25974719,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974748,chr13,25974748,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974783,chr13,25974783,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974805,chr13,25974805,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25974808,chr13,25974808,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25975005,chr13,25975005,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25975011,chr13,25975011,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25975045,chr13,25975045,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25975104,chr13,25975104,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979040,chr13,25979040,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979162,chr13,25979162,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979401,chr13,25979401,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979633,chr13,25979633,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979652,chr13,25979652,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979674,chr13,25979674,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979698,chr13,25979698,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979739,chr13,25979739,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979801,chr13,25979801,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979857,chr13,25979857,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25979948,chr13,25979948,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980025,chr13,25980025,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980052,chr13,25980052,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980166,chr13,25980166,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980196,chr13,25980196,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980207,chr13,25980207,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980418,chr13,25980418,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980474,chr13,25980474,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980733,chr13,25980733,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980819,chr13,25980819,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25980830,chr13,25980830,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25981006,chr13,25981006,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25981033,chr13,25981033,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25981440,chr13,25981440,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25981627,chr13,25981627,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982306,chr13,25982306,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982364,chr13,25982364,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982382,chr13,25982382,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982409,chr13,25982409,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982446,chr13,25982446,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25982673,chr13,25982673,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25983738,chr13,25983738,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25983915,chr13,25983915,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25983998,chr13,25983998,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984053,chr13,25984053,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984062,chr13,25984062,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984107,chr13,25984107,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984151,chr13,25984151,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984191,chr13,25984191,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984231,chr13,25984231,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984383,chr13,25984383,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984401,chr13,25984401,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984419,chr13,25984419,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984511,chr13,25984511,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984518,chr13,25984518,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984528,chr13,25984528,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984576,chr13,25984576,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984634,chr13,25984634,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984732,chr13,25984732,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984810,chr13,25984810,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984824,chr13,25984824,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25984966,chr13,25984966,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985031,chr13,25985031,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985040,chr13,25985040,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985048,chr13,25985048,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985132,chr13,25985132,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985139,chr13,25985139,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985377,chr13,25985377,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985464,chr13,25985464,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985532,chr13,25985532,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985537,chr13,25985537,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985557,chr13,25985557,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985642,chr13,25985642,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985754,chr13,25985754,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25985983,chr13,25985983,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986143,chr13,25986143,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986383,chr13,25986383,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986511,chr13,25986511,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986616,chr13,25986616,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986674,chr13,25986674,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25986723,chr13,25986723,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987131,chr13,25987131,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987157,chr13,25987157,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987217,chr13,25987217,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987577,chr13,25987577,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987736,chr13,25987736,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25987908,chr13,25987908,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988034,chr13,25988034,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988052,chr13,25988052,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988106,chr13,25988106,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988212,chr13,25988212,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988244,chr13,25988244,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988264,chr13,25988264,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988275,chr13,25988275,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988281,chr13,25988281,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988601,chr13,25988601,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988812,chr13,25988812,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988989,chr13,25988989,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25988994,chr13,25988994,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25989091,chr13,25989091,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25989268,chr13,25989268,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25989794,chr13,25989794,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25989818,chr13,25989818,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990137,chr13,25990137,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990145,chr13,25990145,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990175,chr13,25990175,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990350,chr13,25990350,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990473,chr13,25990473,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990610,chr13,25990610,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990635,chr13,25990635,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990852,chr13,25990852,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990859,chr13,25990859,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990927,chr13,25990927,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990960,chr13,25990960,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990971,chr13,25990971,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25990991,chr13,25990991,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991070,chr13,25991070,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991101,chr13,25991101,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991145,chr13,25991145,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991164,chr13,25991164,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991325,chr13,25991325,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991472,chr13,25991472,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991561,chr13,25991561,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991596,chr13,25991596,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991723,chr13,25991723,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25991744,chr13,25991744,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25992365,chr13,25992365,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25993258,chr13,25993258,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25993834,chr13,25993834,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25993867,chr13,25993867,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25993933,chr13,25993933,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25994067,chr13,25994067,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25994094,chr13,25994094,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25995804,chr13,25995804,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25996582,chr13,25996582,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25996610,chr13,25996610,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25996620,chr13,25996620,ATP8A2,25371974,26025851,TRUE,FALSE
chr13_25996706,chr13,25996706,ATP8A2,25371974,26025851,TRUE,FALSE
