cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr6_7322505,constitutive,chr6,7322505,SSR1,7268306,7347446,TRUE,FALSE
chr6_7322509,constitutive,chr6,7322509,SSR1,7268306,7347446,TRUE,FALSE
chr6_7322572,ambiguous,chr6,7322572,SSR1,7268306,7347446,TRUE,FALSE
chr6_7322718,constitutive,chr6,7322718,SSR1,7268306,7347446,TRUE,FALSE
chr6_7322908,constitutive,chr6,7322908,SSR1,7268306,7347446,TRUE,FALSE
chr6_7323028,constitutive,chr6,7323028,SSR1,7268306,7347446,TRUE,FALSE
chr6_7323645,constitutive,chr6,7323645,SSR1,7268306,7347446,TRUE,FALSE
chr6_7323680,constitutive,chr6,7323680,SSR1,7268306,7347446,TRUE,FALSE
chr6_7323690,ambiguous,chr6,7323690,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324504,constitutive,chr6,7324504,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324527,ambiguous,chr6,7324527,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324588,constitutive,chr6,7324588,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324602,ambiguous,chr6,7324602,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324617,ambiguous,chr6,7324617,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324707,constitutive,chr6,7324707,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324740,ambiguous,chr6,7324740,SSR1,7268306,7347446,TRUE,FALSE
chr6_7324771,ambiguous,chr6,7324771,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325048,ambiguous,chr6,7325048,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325206,ambiguous,chr6,7325206,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325503,ambiguous,chr6,7325503,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325566,ambiguous,chr6,7325566,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325598,ambiguous,chr6,7325598,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325626,constitutive,chr6,7325626,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325646,constitutive,chr6,7325646,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325684,constitutive,chr6,7325684,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325785,ambiguous,chr6,7325785,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325916,constitutive,chr6,7325916,SSR1,7268306,7347446,TRUE,FALSE
chr6_7325961,ambiguous,chr6,7325961,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326162,constitutive,chr6,7326162,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326186,ambiguous,chr6,7326186,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326209,constitutive,chr6,7326209,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326216,constitutive,chr6,7326216,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326274,constitutive,chr6,7326274,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326315,constitutive,chr6,7326315,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326346,constitutive,chr6,7326346,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326371,constitutive,chr6,7326371,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326376,constitutive,chr6,7326376,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326414,constitutive,chr6,7326414,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326416,constitutive,chr6,7326416,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326444,constitutive,chr6,7326444,SSR1,7268306,7347446,TRUE,FALSE
chr6_7326924,ambiguous,chr6,7326924,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327121,constitutive,chr6,7327121,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327155,constitutive,chr6,7327155,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327213,constitutive,chr6,7327213,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327241,constitutive,chr6,7327241,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327272,ambiguous,chr6,7327272,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327374,constitutive,chr6,7327374,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327656,constitutive,chr6,7327656,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327658,constitutive,chr6,7327658,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327668,constitutive,chr6,7327668,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327705,constitutive,chr6,7327705,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327759,constitutive,chr6,7327759,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327822,constitutive,chr6,7327822,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327855,constitutive,chr6,7327855,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327878,constitutive,chr6,7327878,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327886,constitutive,chr6,7327886,SSR1,7268306,7347446,TRUE,FALSE
chr6_7327925,constitutive,chr6,7327925,SSR1,7268306,7347446,TRUE,FALSE
chr6_7328088,constitutive,chr6,7328088,SSR1,7268306,7347446,TRUE,FALSE
chr6_7328451,ambiguous,chr6,7328451,SSR1,7268306,7347446,TRUE,FALSE
chr6_7328970,ambiguous,chr6,7328970,SSR1,7268306,7347446,TRUE,FALSE
chr6_7328986,constitutive,chr6,7328986,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329017,constitutive,chr6,7329017,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329078,constitutive,chr6,7329078,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329121,constitutive,chr6,7329121,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329179,constitutive,chr6,7329179,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329222,constitutive,chr6,7329222,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329224,constitutive,chr6,7329224,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329290,constitutive,chr6,7329290,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329359,ambiguous,chr6,7329359,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329408,constitutive,chr6,7329408,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329413,constitutive,chr6,7329413,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329474,ambiguous,chr6,7329474,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329604,ambiguous,chr6,7329604,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329703,ambiguous,chr6,7329703,SSR1,7268306,7347446,TRUE,FALSE
chr6_7329864,constitutive,chr6,7329864,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330005,ambiguous,chr6,7330005,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330115,constitutive,chr6,7330115,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330258,constitutive,chr6,7330258,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330293,constitutive,chr6,7330293,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330341,constitutive,chr6,7330341,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330343,constitutive,chr6,7330343,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330415,constitutive,chr6,7330415,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330468,constitutive,chr6,7330468,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330556,ambiguous,chr6,7330556,SSR1,7268306,7347446,TRUE,FALSE
chr6_7330663,ambiguous,chr6,7330663,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331181,ambiguous,chr6,7331181,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331222,ambiguous,chr6,7331222,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331334,ambiguous,chr6,7331334,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331486,ambiguous,chr6,7331486,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331618,constitutive,chr6,7331618,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331643,constitutive,chr6,7331643,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331655,constitutive,chr6,7331655,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331688,ambiguous,chr6,7331688,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331740,constitutive,chr6,7331740,SSR1,7268306,7347446,TRUE,FALSE
chr6_7331806,constitutive,chr6,7331806,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332295,ambiguous,chr6,7332295,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332334,ambiguous,chr6,7332334,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332336,constitutive,chr6,7332336,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332365,ambiguous,chr6,7332365,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332382,ambiguous,chr6,7332382,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332626,ambiguous,chr6,7332626,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332719,constitutive,chr6,7332719,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332728,constitutive,chr6,7332728,SSR1,7268306,7347446,TRUE,FALSE
chr6_7332831,constitutive,chr6,7332831,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333013,ambiguous,chr6,7333013,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333043,constitutive,chr6,7333043,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333053,constitutive,chr6,7333053,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333197,constitutive,chr6,7333197,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333240,constitutive,chr6,7333240,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333731,constitutive,chr6,7333731,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333737,constitutive,chr6,7333737,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333887,ambiguous,chr6,7333887,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333947,constitutive,chr6,7333947,SSR1,7268306,7347446,TRUE,FALSE
chr6_7333957,constitutive,chr6,7333957,SSR1,7268306,7347446,TRUE,FALSE
chr6_7334503,ambiguous,chr6,7334503,SSR1,7268306,7347446,TRUE,FALSE
chr6_7334526,constitutive,chr6,7334526,SSR1,7268306,7347446,TRUE,FALSE
chr6_7334584,constitutive,chr6,7334584,SSR1,7268306,7347446,TRUE,FALSE
chr6_7334966,constitutive,chr6,7334966,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335013,ambiguous,chr6,7335013,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335057,constitutive,chr6,7335057,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335108,ambiguous,chr6,7335108,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335329,ambiguous,chr6,7335329,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335397,constitutive,chr6,7335397,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335433,constitutive,chr6,7335433,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335548,ambiguous,chr6,7335548,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335672,constitutive,chr6,7335672,SSR1,7268306,7347446,TRUE,FALSE
chr6_7335823,constitutive,chr6,7335823,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336335,constitutive,chr6,7336335,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336404,ambiguous,chr6,7336404,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336548,ambiguous,chr6,7336548,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336634,constitutive,chr6,7336634,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336658,constitutive,chr6,7336658,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336799,ME,chr6,7336799,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336803,constitutive,chr6,7336803,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336880,ambiguous,chr6,7336880,SSR1,7268306,7347446,TRUE,FALSE
chr6_7336966,constitutive,chr6,7336966,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337088,ambiguous,chr6,7337088,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337149,constitutive,chr6,7337149,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337195,constitutive,chr6,7337195,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337258,constitutive,chr6,7337258,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337324,ambiguous,chr6,7337324,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337375,ambiguous,chr6,7337375,SSR1,7268306,7347446,TRUE,FALSE
chr6_7337537,ambiguous,chr6,7337537,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338204,ambiguous,chr6,7338204,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338473,ambiguous,chr6,7338473,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338489,constitutive,chr6,7338489,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338862,ambiguous,chr6,7338862,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338938,ambiguous,chr6,7338938,SSR1,7268306,7347446,TRUE,FALSE
chr6_7338947,ambiguous,chr6,7338947,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339051,constitutive,chr6,7339051,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339067,constitutive,chr6,7339067,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339106,constitutive,chr6,7339106,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339160,ambiguous,chr6,7339160,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339198,ambiguous,chr6,7339198,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339200,ambiguous,chr6,7339200,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339222,constitutive,chr6,7339222,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339369,ambiguous,chr6,7339369,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339375,ambiguous,chr6,7339375,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339378,ambiguous,chr6,7339378,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339450,ambiguous,chr6,7339450,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339565,constitutive,chr6,7339565,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339574,constitutive,chr6,7339574,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339584,constitutive,chr6,7339584,SSR1,7268306,7347446,TRUE,FALSE
chr6_7339776,constitutive,chr6,7339776,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340062,constitutive,chr6,7340062,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340333,constitutive,chr6,7340333,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340400,ambiguous,chr6,7340400,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340783,ambiguous,chr6,7340783,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340895,ambiguous,chr6,7340895,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340906,ambiguous,chr6,7340906,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340929,constitutive,chr6,7340929,SSR1,7268306,7347446,TRUE,FALSE
chr6_7340992,ambiguous,chr6,7340992,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341140,ambiguous,chr6,7341140,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341488,constitutive,chr6,7341488,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341490,constitutive,chr6,7341490,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341548,constitutive,chr6,7341548,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341678,constitutive,chr6,7341678,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341724,constitutive,chr6,7341724,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341738,constitutive,chr6,7341738,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341821,constitutive,chr6,7341821,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341877,constitutive,chr6,7341877,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341924,constitutive,chr6,7341924,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341928,constitutive,chr6,7341928,SSR1,7268306,7347446,TRUE,FALSE
chr6_7341999,constitutive,chr6,7341999,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342066,ambiguous,chr6,7342066,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342112,constitutive,chr6,7342112,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342292,constitutive,chr6,7342292,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342316,constitutive,chr6,7342316,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342348,constitutive,chr6,7342348,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342401,ambiguous,chr6,7342401,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342514,ambiguous,chr6,7342514,SSR1,7268306,7347446,TRUE,FALSE
chr6_7342732,ambiguous,chr6,7342732,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343103,constitutive,chr6,7343103,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343113,constitutive,chr6,7343113,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343167,constitutive,chr6,7343167,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343175,constitutive,chr6,7343175,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343838,ambiguous,chr6,7343838,SSR1,7268306,7347446,TRUE,FALSE
chr6_7343965,ambiguous,chr6,7343965,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344049,ambiguous,chr6,7344049,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344073,ambiguous,chr6,7344073,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344077,constitutive,chr6,7344077,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344083,ambiguous,chr6,7344083,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344142,ambiguous,chr6,7344142,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344177,ambiguous,chr6,7344177,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344225,ambiguous,chr6,7344225,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344231,ambiguous,chr6,7344231,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344238,ambiguous,chr6,7344238,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344248,ambiguous,chr6,7344248,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344253,ambiguous,chr6,7344253,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344259,ambiguous,chr6,7344259,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344284,ambiguous,chr6,7344284,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344302,ambiguous,chr6,7344302,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344308,ambiguous,chr6,7344308,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344321,ambiguous,chr6,7344321,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344335,ambiguous,chr6,7344335,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344410,ambiguous,chr6,7344410,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344413,constitutive,chr6,7344413,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344422,constitutive,chr6,7344422,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344466,constitutive,chr6,7344466,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344480,constitutive,chr6,7344480,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344496,constitutive,chr6,7344496,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344521,constitutive,chr6,7344521,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344562,constitutive,chr6,7344562,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344603,constitutive,chr6,7344603,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344607,constitutive,chr6,7344607,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344612,constitutive,chr6,7344612,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344643,constitutive,chr6,7344643,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344649,constitutive,chr6,7344649,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344905,ambiguous,chr6,7344905,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344942,constitutive,chr6,7344942,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344954,constitutive,chr6,7344954,SSR1,7268306,7347446,TRUE,FALSE
chr6_7344976,ambiguous,chr6,7344976,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345047,ambiguous,chr6,7345047,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345319,ambiguous,chr6,7345319,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345384,ambiguous,chr6,7345384,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345616,ambiguous,chr6,7345616,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345633,constitutive,chr6,7345633,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345650,constitutive,chr6,7345650,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345653,constitutive,chr6,7345653,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345698,constitutive,chr6,7345698,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345750,ambiguous,chr6,7345750,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345785,constitutive,chr6,7345785,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345788,ambiguous,chr6,7345788,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345849,ambiguous,chr6,7345849,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345873,constitutive,chr6,7345873,SSR1,7268306,7347446,TRUE,FALSE
chr6_7345911,constitutive,chr6,7345911,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346139,constitutive,chr6,7346139,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346276,constitutive,chr6,7346276,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346292,constitutive,chr6,7346292,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346407,constitutive,chr6,7346407,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346518,constitutive,chr6,7346518,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346527,constitutive,chr6,7346527,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346574,constitutive,chr6,7346574,SSR1,7268306,7347446,TRUE,FALSE
chr6_7346664,constitutive,chr6,7346664,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347085,constitutive,chr6,7347085,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347144,constitutive,chr6,7347144,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347146,constitutive,chr6,7347146,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347225,constitutive,chr6,7347225,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347352,constitutive,chr6,7347352,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347363,ambiguous,chr6,7347363,SSR1,7268306,7347446,TRUE,FALSE
chr6_7347811,ambiguous,chr6,7347811,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348046,ambiguous,chr6,7348046,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348156,ambiguous,chr6,7348156,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348187,ambiguous,chr6,7348187,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348193,ambiguous,chr6,7348193,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348339,ambiguous,chr6,7348339,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348920,ambiguous,chr6,7348920,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348940,constitutive,chr6,7348940,SSR1,7268306,7347446,FALSE,FALSE
chr6_7348999,ambiguous,chr6,7348999,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349030,constitutive,chr6,7349030,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349091,constitutive,chr6,7349091,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349703,constitutive,chr6,7349703,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349846,constitutive,chr6,7349846,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349872,constitutive,chr6,7349872,SSR1,7268306,7347446,FALSE,FALSE
chr6_7349909,ambiguous,chr6,7349909,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350093,ambiguous,chr6,7350093,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350188,ambiguous,chr6,7350188,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350389,ambiguous,chr6,7350389,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350517,ambiguous,chr6,7350517,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350586,constitutive,chr6,7350586,SSR1,7268306,7347446,FALSE,FALSE
chr6_7350808,ambiguous,chr6,7350808,SSR1,7268306,7347446,FALSE,FALSE
chr6_7351287,ambiguous,chr6,7351287,SSR1,7268306,7347446,FALSE,FALSE
chr6_7351618,ambiguous,chr6,7351618,SSR1,7268306,7347446,FALSE,FALSE
chr6_7352171,ambiguous,chr6,7352171,SSR1,7268306,7347446,FALSE,FALSE
chr6_7352183,ambiguous,chr6,7352183,SSR1,7268306,7347446,FALSE,FALSE
chr6_7352240,ambiguous,chr6,7352240,SSR1,7268306,7347446,FALSE,FALSE
chr6_7352343,constitutive,chr6,7352343,SSR1,7268306,7347446,FALSE,FALSE
chr13_21293445,ambiguous,chr13,21293445,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293466,constitutive,chr13,21293466,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293529,ambiguous,chr13,21293529,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293553,constitutive,chr13,21293553,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293608,ambiguous,chr13,21293608,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293617,ambiguous,chr13,21293617,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21293900,ambiguous,chr13,21293900,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21294139,ambiguous,chr13,21294139,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21294333,constitutive,chr13,21294333,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21294539,constitutive,chr13,21294539,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21294541,constitutive,chr13,21294541,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21295668,ambiguous,chr13,21295668,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21295675,constitutive,chr13,21295675,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21295884,constitutive,chr13,21295884,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21296135,constitutive,chr13,21296135,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21296280,constitutive,chr13,21296280,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21296779,constitutive,chr13,21296779,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21296925,ambiguous,chr13,21296925,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297017,ambiguous,chr13,21297017,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297104,ambiguous,chr13,21297104,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297118,ambiguous,chr13,21297118,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297150,ambiguous,chr13,21297150,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297203,ambiguous,chr13,21297203,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297391,ambiguous,chr13,21297391,MIPEPP3,21298115,21532406,FALSE,FALSE
chr13_21297401,ambiguous,chr13,21297401,MIPEPP3,21298115,21532406,FALSE,FALSE
