cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr8_142316632,constitutive,chr8,142316632,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316691,constitutive,chr8,142316691,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316755,constitutive,chr8,142316755,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316765,constitutive,chr8,142316765,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316818,constitutive,chr8,142316818,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316846,constitutive,chr8,142316846,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316858,constitutive,chr8,142316858,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316885,constitutive,chr8,142316885,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316920,constitutive,chr8,142316920,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316942,constitutive,chr8,142316942,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142316998,constitutive,chr8,142316998,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317015,constitutive,chr8,142317015,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317020,constitutive,chr8,142317020,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317035,constitutive,chr8,142317035,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317078,constitutive,chr8,142317078,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317091,constitutive,chr8,142317091,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317105,constitutive,chr8,142317105,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317107,constitutive,chr8,142317107,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317120,constitutive,chr8,142317120,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317141,constitutive,chr8,142317141,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317150,constitutive,chr8,142317150,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317163,constitutive,chr8,142317163,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317177,constitutive,chr8,142317177,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317186,constitutive,chr8,142317186,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317199,constitutive,chr8,142317199,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317213,constitutive,chr8,142317213,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317452,constitutive,chr8,142317452,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317511,constitutive,chr8,142317511,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317517,constitutive,chr8,142317517,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317642,constitutive,chr8,142317642,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317683,constitutive,chr8,142317683,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317747,constitutive,chr8,142317747,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317830,constitutive,chr8,142317830,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317952,ambiguous,chr8,142317952,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142317978,constitutive,chr8,142317978,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318026,Ecto_specific,chr8,142318026,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318099,ambiguous,chr8,142318099,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318111,ambiguous,chr8,142318111,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318226,ambiguous,chr8,142318226,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318334,ambiguous,chr8,142318334,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318339,ambiguous,chr8,142318339,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318352,ambiguous,chr8,142318352,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318440,ambiguous,chr8,142318440,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318464,Ecto_specific,chr8,142318464,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318544,ambiguous,chr8,142318544,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318557,ambiguous,chr8,142318557,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318567,ambiguous,chr8,142318567,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318582,ambiguous,chr8,142318582,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142318591,ambiguous,chr8,142318591,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319010,constitutive,chr8,142319010,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319116,constitutive,chr8,142319116,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319130,constitutive,chr8,142319130,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319433,constitutive,chr8,142319433,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319457,constitutive,chr8,142319457,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319464,constitutive,chr8,142319464,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319475,constitutive,chr8,142319475,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319673,constitutive,chr8,142319673,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319686,constitutive,chr8,142319686,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319725,constitutive,chr8,142319725,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319755,ambiguous,chr8,142319755,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319880,ambiguous,chr8,142319880,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319882,ambiguous,chr8,142319882,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319904,ambiguous,chr8,142319904,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319922,ambiguous,chr8,142319922,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319941,ambiguous,chr8,142319941,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319986,ambiguous,chr8,142319986,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142319994,ambiguous,chr8,142319994,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320131,ambiguous,chr8,142320131,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320188,ambiguous,chr8,142320188,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320261,constitutive,chr8,142320261,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320285,constitutive,chr8,142320285,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320301,ambiguous,chr8,142320301,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320303,constitutive,chr8,142320303,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320315,constitutive,chr8,142320315,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320536,ambiguous,chr8,142320536,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320633,constitutive,chr8,142320633,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320721,ambiguous,chr8,142320721,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320730,ambiguous,chr8,142320730,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320739,ambiguous,chr8,142320739,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320795,constitutive,chr8,142320795,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320817,ambiguous,chr8,142320817,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320819,ambiguous,chr8,142320819,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320912,Ecto_specific,chr8,142320912,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320923,Ecto_specific,chr8,142320923,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142320972,Ecto_specific,chr8,142320972,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142321087,ambiguous,chr8,142321087,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142321176,ambiguous,chr8,142321176,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142321214,ambiguous,chr8,142321214,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142321662,constitutive,chr8,142321662,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322015,constitutive,chr8,142322015,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322350,constitutive,chr8,142322350,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322552,ambiguous,chr8,142322552,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322671,ambiguous,chr8,142322671,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322682,ambiguous,chr8,142322682,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322730,constitutive,chr8,142322730,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322797,constitutive,chr8,142322797,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322806,ambiguous,chr8,142322806,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322826,ambiguous,chr8,142322826,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322845,ambiguous,chr8,142322845,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322854,ambiguous,chr8,142322854,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322901,ambiguous,chr8,142322901,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322946,ambiguous,chr8,142322946,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322952,ambiguous,chr8,142322952,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322966,ambiguous,chr8,142322966,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322985,ambiguous,chr8,142322985,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142322994,ambiguous,chr8,142322994,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323030,ambiguous,chr8,142323030,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323078,ambiguous,chr8,142323078,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323093,ambiguous,chr8,142323093,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323106,ambiguous,chr8,142323106,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323154,ambiguous,chr8,142323154,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323305,constitutive,chr8,142323305,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323318,constitutive,chr8,142323318,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323367,constitutive,chr8,142323367,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323372,constitutive,chr8,142323372,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323425,ambiguous,chr8,142323425,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323452,constitutive,chr8,142323452,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323480,constitutive,chr8,142323480,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323519,constitutive,chr8,142323519,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323531,constitutive,chr8,142323531,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323576,constitutive,chr8,142323576,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323586,constitutive,chr8,142323586,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323622,constitutive,chr8,142323622,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323685,constitutive,chr8,142323685,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323761,constitutive,chr8,142323761,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323769,ambiguous,chr8,142323769,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323807,constitutive,chr8,142323807,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323838,constitutive,chr8,142323838,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323845,constitutive,chr8,142323845,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323956,constitutive,chr8,142323956,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142323990,constitutive,chr8,142323990,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324041,constitutive,chr8,142324041,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324063,ME,chr8,142324063,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324108,constitutive,chr8,142324108,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324231,constitutive,chr8,142324231,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324235,constitutive,chr8,142324235,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324302,constitutive,chr8,142324302,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324357,constitutive,chr8,142324357,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324380,ambiguous,chr8,142324380,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324383,constitutive,chr8,142324383,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324412,ambiguous,chr8,142324412,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324447,constitutive,chr8,142324447,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324493,constitutive,chr8,142324493,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324511,constitutive,chr8,142324511,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324523,ambiguous,chr8,142324523,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324544,constitutive,chr8,142324544,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324572,constitutive,chr8,142324572,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324594,constitutive,chr8,142324594,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324596,constitutive,chr8,142324596,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324646,constitutive,chr8,142324646,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324747,constitutive,chr8,142324747,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324754,constitutive,chr8,142324754,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324796,constitutive,chr8,142324796,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324831,constitutive,chr8,142324831,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324843,constitutive,chr8,142324843,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324846,constitutive,chr8,142324846,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324852,constitutive,chr8,142324852,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324864,constitutive,chr8,142324864,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324881,constitutive,chr8,142324881,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324884,constitutive,chr8,142324884,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324893,Ecto_specific,chr8,142324893,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324901,constitutive,chr8,142324901,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142324985,constitutive,chr8,142324985,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325030,constitutive,chr8,142325030,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325102,constitutive,chr8,142325102,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325108,constitutive,chr8,142325108,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325129,constitutive,chr8,142325129,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325138,constitutive,chr8,142325138,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325157,constitutive,chr8,142325157,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325175,ambiguous,chr8,142325175,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325190,constitutive,chr8,142325190,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325208,constitutive,chr8,142325208,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325272,constitutive,chr8,142325272,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325381,constitutive,chr8,142325381,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325409,constitutive,chr8,142325409,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325412,constitutive,chr8,142325412,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325475,constitutive,chr8,142325475,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142325513,constitutive,chr8,142325513,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142326681,ambiguous,chr8,142326681,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142326686,ambiguous,chr8,142326686,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142326788,constitutive,chr8,142326788,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142326926,constitutive,chr8,142326926,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327016,constitutive,chr8,142327016,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327086,constitutive,chr8,142327086,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327147,constitutive,chr8,142327147,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327160,constitutive,chr8,142327160,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327173,constitutive,chr8,142327173,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327336,constitutive,chr8,142327336,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327346,constitutive,chr8,142327346,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327385,constitutive,chr8,142327385,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327388,constitutive,chr8,142327388,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327565,ambiguous,chr8,142327565,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327574,constitutive,chr8,142327574,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327654,constitutive,chr8,142327654,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327704,constitutive,chr8,142327704,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327721,constitutive,chr8,142327721,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327743,constitutive,chr8,142327743,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327753,ambiguous,chr8,142327753,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327767,ambiguous,chr8,142327767,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327811,constitutive,chr8,142327811,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327820,constitutive,chr8,142327820,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327846,constitutive,chr8,142327846,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327848,constitutive,chr8,142327848,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327886,constitutive,chr8,142327886,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142327999,constitutive,chr8,142327999,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328066,ambiguous,chr8,142328066,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328383,ambiguous,chr8,142328383,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328479,constitutive,chr8,142328479,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328524,ambiguous,chr8,142328524,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328597,constitutive,chr8,142328597,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328658,constitutive,chr8,142328658,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328684,constitutive,chr8,142328684,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328689,constitutive,chr8,142328689,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142328934,constitutive,chr8,142328934,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329008,constitutive,chr8,142329008,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329019,constitutive,chr8,142329019,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329023,constitutive,chr8,142329023,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329067,ambiguous,chr8,142329067,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329101,ambiguous,chr8,142329101,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329244,constitutive,chr8,142329244,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329271,constitutive,chr8,142329271,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329336,constitutive,chr8,142329336,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329358,constitutive,chr8,142329358,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329370,constitutive,chr8,142329370,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329380,constitutive,chr8,142329380,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329400,constitutive,chr8,142329400,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329404,constitutive,chr8,142329404,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329416,constitutive,chr8,142329416,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329440,constitutive,chr8,142329440,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329462,constitutive,chr8,142329462,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329547,constitutive,chr8,142329547,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329564,constitutive,chr8,142329564,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329618,constitutive,chr8,142329618,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329631,constitutive,chr8,142329631,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329690,ambiguous,chr8,142329690,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329700,ambiguous,chr8,142329700,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329702,ME,chr8,142329702,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329732,ambiguous,chr8,142329732,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329764,ambiguous,chr8,142329764,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329790,ambiguous,chr8,142329790,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329892,ambiguous,chr8,142329892,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329903,ambiguous,chr8,142329903,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329922,ambiguous,chr8,142329922,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329928,ambiguous,chr8,142329928,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329939,ambiguous,chr8,142329939,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329945,constitutive,chr8,142329945,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329948,ambiguous,chr8,142329948,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142329994,ambiguous,chr8,142329994,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330005,ambiguous,chr8,142330005,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330128,constitutive,chr8,142330128,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330137,constitutive,chr8,142330137,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330151,constitutive,chr8,142330151,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330334,ambiguous,chr8,142330334,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330415,constitutive,chr8,142330415,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330433,constitutive,chr8,142330433,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330453,constitutive,chr8,142330453,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330457,constitutive,chr8,142330457,TSNARE1,142212080,142403182,TRUE,FALSE
chr8_142330593,constitutive,chr8,142330593,TSNARE1,142212080,142403182,TRUE,FALSE
